Store,Date,Temperature,Fuel_Price,MarkDown1,MarkDown2,MarkDown3,MarkDown4,MarkDown5,CPI,Unemployment,IsHoliday
2,3/2/2012,58.79,3.63,23901.27,2144.70,9.00,9799.63,4929.53,220.49,7.06,FALSE
2,3/9/2012,57.11,3.67,11784.91,368.32,3.00,2498.17,7746.00,220.70,7.06,FALSE
2,3/16/2012,63.68,3.73,5965.99,230.42,3.00,2650.77,2073.81,220.85,7.06,FALSE
2,3/23/2012,64.01,3.79,6008.98,139.93,6.63,1650.49,5263.08,220.92,7.06,FALSE
2,3/30/2012,66.83,3.85,14369.30,164.77,17.00,1017.31,3470.49,221.00,7.06,FALSE
2,4/6/2012,68.43,3.89,12132.59,1.30,32.58,4874.69,5535.13,221.07,6.89,FALSE
2,4/13/2012,68.08,3.89,8994.04,6573.08,20.21,4162.20,1966.38,221.15,6.89,FALSE
2,4/20/2012,65.69,3.88,7311.02,2236.20,33.53,878.07,4080.32,221.20,6.89,FALSE
2,4/27/2012,67.20,3.81,3076.68,NA,38.32,108.71,2708.90,221.26,6.89,FALSE
2,5/4/2012,76.73,3.75,23731.47,NA,78.09,7931.42,4443.52,221.31,6.89,FALSE
2,5/11/2012,73.87,3.69,16519.50,NA,117.38,5131.02,3634.25,221.36,6.89,FALSE
2,5/18/2012,71.27,3.63,9262.12,NA,42.67,3694.80,4612.01,221.38,6.89,FALSE
2,5/25/2012,78.19,3.56,10701.32,NA,1030.53,3595.04,14920.27,221.38,6.89,FALSE
2,6/1/2012,78.38,3.50,13091.33,21.00,245.37,2993.15,5521.72,221.39,6.89,FALSE
2,6/8/2012,78.69,3.45,12162.04,463.60,78.39,3610.78,10877.64,221.39,6.89,FALSE
2,6/15/2012,80.56,3.39,8573.41,195.00,0.19,4455.38,5288.61,221.40,6.89,FALSE
2,6/22/2012,81.04,3.35,12126.02,314.00,60.99,6058.60,36430.33,221.44,6.89,FALSE
2,6/29/2012,86.32,3.29,8495.34,275.80,NA,1935.16,5686.13,221.48,6.89,FALSE
2,7/6/2012,84.20,3.23,12355.50,295.05,100.15,6720.40,5506.53,221.52,6.57,FALSE
2,7/13/2012,80.17,3.26,8354.65,342.25,20.53,5674.44,5012.22,221.56,6.57,FALSE
2,7/20/2012,83.23,3.31,6961.58,241.20,24.97,3401.36,2453.42,221.57,6.57,FALSE
2,7/27/2012,86.37,3.41,6999.14,197.72,2.53,6319.33,5007.01,221.58,6.57,FALSE
2,8/3/2012,90.22,3.42,27650.68,164.58,43.02,21801.90,6652.98,221.59,6.57,FALSE
2,8/10/2012,88.55,3.49,5554.54,142.30,13.43,4187.43,5286.19,221.60,6.57,FALSE
2,8/17/2012,84.79,3.57,4774.16,330.78,10.53,4253.28,4927.26,221.68,6.57,FALSE
2,8/24/2012,76.91,3.62,4759.70,211.38,6.62,2972.88,5102.26,221.81,6.57,FALSE
2,8/31/2012,82.64,3.64,17500.26,73.22,21.38,12878.62,4756.50,221.94,6.57,FALSE
2,9/7/2012,87.65,3.73,10658.86,149.28,60.97,2920.90,3275.57,222.07,6.57,TRUE
2,9/14/2012,75.88,3.72,8325.93,NA,37.32,1808.69,9314.55,222.22,6.57,FALSE
2,9/21/2012,71.09,3.72,6707.94,3.82,15.55,1001.42,7607.94,222.42,6.57,FALSE
2,9/28/2012,79.45,3.67,7106.05,1.91,1.65,1549.10,3946.03,222.62,6.57,FALSE
2,10/5/2012,70.27,3.62,6037.76,NA,10.04,3027.37,3853.40,222.82,6.17,FALSE
2,10/12/2012,60.97,3.60,2145.50,NA,33.31,586.83,10421.01,223.02,6.17,FALSE
2,10/19/2012,68.08,3.59,4461.89,NA,1.14,1579.67,2642.29,223.06,6.17,FALSE
2,10/26/2012,69.79,3.51,6152.59,129.77,200.00,272.29,2924.15,223.08,6.17,FALSE
2,11/2/2012,56.40,3.39,9585.99,6181.03,32.40,1571.20,4510.08,223.10,6.17,FALSE
2,11/9/2012,61.90,3.31,9497.69,2711.51,109.45,7185.16,6480.49,223.12,6.17,FALSE
2,11/16/2012,52.72,3.25,26925.38,285.03,101.44,2014.28,8732.45,223.15,6.17,FALSE
2,11/23/2012,58.06,3.21,2280.54,2.49,105146.30,927.97,1253.85,223.20,6.17,TRUE
2,11/30/2012,52.64,3.21,4764.84,NA,4748.06,200.48,6088.49,223.24,6.17,FALSE
2,12/7/2012,64.19,3.20,7303.66,NA,460.32,2352.61,14872.79,223.29,6.17,FALSE
2,12/14/2012,47.69,3.17,5550.46,NA,50.00,871.41,2419.54,223.35,6.17,FALSE
2,12/21/2012,55.14,3.10,5692.66,248.76,312.92,594.17,2167.73,223.47,6.17,FALSE
2,12/28/2012,41.56,3.11,13194.12,56549.69,377.76,115.89,3479.80,223.59,6.17,TRUE
2,1/4/2013,39.12,3.16,2045.13,34381.53,26.36,159.76,3863.31,223.71,6.24,FALSE
2,1/11/2013,47.42,3.24,6722.95,12098.17,13.68,1067.36,5383.20,223.83,6.24,FALSE
2,1/18/2013,40.98,3.24,3737.16,3047.90,9.26,49.14,2758.10,223.87,6.24,FALSE
2,1/25/2013,51.33,3.23,1599.61,1605.81,0.60,161.21,1963.72,223.87,6.24,FALSE
2,2/1/2013,54.75,3.24,13078.90,1642.02,545.20,12725.35,5002.74,223.87,6.24,FALSE
2,2/8/2013,56.08,3.42,63622.34,687.56,358.29,44824.98,8167.67,223.87,6.24,TRUE
2,2/15/2013,48.92,3.48,16105.39,6019.52,11.33,5982.79,7043.58,223.91,6.24,FALSE
2,2/22/2013,48.16,3.60,6907.35,4354.20,16.58,1054.97,3019.84,224.05,6.24,FALSE
2,3/1/2013,46.08,3.71,6023.68,439.60,4.40,56.86,4416.82,224.20,6.24,FALSE
2,3/8/2013,51.12,3.66,24134.43,54.43,136.70,7235.69,6441.67,224.34,6.24,FALSE
2,3/15/2013,55.14,3.62,7640.00,NA,29.43,1461.60,1824.17,224.47,6.24,FALSE
2,3/22/2013,59.97,3.61,11184.28,NA,853.30,3319.20,3870.64,224.55,6.24,FALSE
2,3/29/2013,50.54,3.61,8248.47,NA,769.51,774.08,3513.62,224.64,6.24,FALSE
2,4/5/2013,58.30,3.58,16944.64,4983.34,411.07,2378.92,3007.06,224.72,6.11,FALSE
2,4/12/2013,61.23,3.53,10165.99,395.13,66.86,1537.62,3122.19,224.80,6.11,FALSE
2,4/19/2013,67.05,3.45,6858.52,12.72,104.72,219.88,2640.86,224.80,6.11,FALSE
2,4/26/2013,58.13,3.42,2782.18,11.92,146.45,461.83,2046.53,224.80,6.11,FALSE
2,5/3/2013,65.26,3.39,12613.71,21.98,120.42,4940.30,2407.24,NA,NA,FALSE
2,5/10/2013,63.51,3.39,7793.30,706.58,76.82,2788.92,35238.98,NA,NA,FALSE
2,5/17/2013,70.55,3.45,6242.52,423.82,9.06,1470.25,4390.07,NA,NA,FALSE
2,5/24/2013,76.83,3.49,6252.19,358.76,1665.35,797.59,3837.10,NA,NA,FALSE
2,5/31/2013,78.05,3.47,2670.48,188.50,289.22,1258.68,1601.41,NA,NA,FALSE
2,6/7/2013,76.20,3.44,13644.90,900.33,221.40,8826.14,7275.75,NA,NA,FALSE
2,6/14/2013,80.91,3.43,9784.10,548.27,674.60,2966.31,5282.33,NA,NA,FALSE
2,6/21/2013,81.11,3.48,7896.26,491.02,371.73,7426.29,3043.81,NA,NA,FALSE
2,6/28/2013,85.37,3.50,8638.45,2457.32,9.00,4713.20,9079.05,NA,NA,FALSE
2,7/5/2013,79.48,3.42,11651.46,4984.50,2024.67,15196.91,2862.06,NA,NA,FALSE
2,7/12/2013,85.41,3.40,7527.10,1244.78,84.18,2626.70,3881.66,NA,NA,FALSE
2,7/19/2013,79.16,3.56,3313.12,723.52,94.85,1224.91,2471.69,NA,NA,FALSE
2,7/26/2013,83.17,3.62,1966.46,609.55,91.00,493.60,2416.20,NA,NA,FALSE
3,2/5/2010,45.71,2.57,NA,NA,NA,NA,NA,214.42,7.37,FALSE
3,2/12/2010,47.93,2.55,NA,NA,NA,NA,NA,214.57,7.37,TRUE
3,2/19/2010,47.07,2.51,NA,NA,NA,NA,NA,214.62,7.37,FALSE
3,2/26/2010,52.05,2.56,NA,NA,NA,NA,NA,214.65,7.37,FALSE
3,3/5/2010,53.04,2.63,NA,NA,NA,NA,NA,214.68,7.37,FALSE
3,3/12/2010,63.08,2.67,NA,NA,NA,NA,NA,214.70,7.37,FALSE
3,3/19/2010,60.42,2.72,NA,NA,NA,NA,NA,214.53,7.37,FALSE
3,3/26/2010,57.06,2.73,NA,NA,NA,NA,NA,214.32,7.37,FALSE
3,4/2/2010,65.56,2.72,NA,NA,NA,NA,NA,214.12,7.34,FALSE
3,4/9/2010,68.00,2.77,NA,NA,NA,NA,NA,213.91,7.34,FALSE
3,4/16/2010,66.98,2.81,NA,NA,NA,NA,NA,213.77,7.34,FALSE
3,4/23/2010,67.87,2.80,NA,NA,NA,NA,NA,213.72,7.34,FALSE
3,4/30/2010,70.24,2.78,NA,NA,NA,NA,NA,213.67,7.34,FALSE
3,5/7/2010,73.47,2.84,NA,NA,NA,NA,NA,213.62,7.34,FALSE
3,5/14/2010,77.18,2.85,NA,NA,NA,NA,NA,213.62,7.34,FALSE
3,5/21/2010,75.81,2.83,NA,NA,NA,NA,NA,213.91,7.34,FALSE
3,5/28/2010,78.60,2.76,NA,NA,NA,NA,NA,214.20,7.34,FALSE
3,6/4/2010,78.53,2.71,NA,NA,NA,NA,NA,214.50,7.34,FALSE
3,6/11/2010,82.10,2.67,NA,NA,NA,NA,NA,214.79,7.34,FALSE
3,6/18/2010,83.52,2.64,NA,NA,NA,NA,NA,214.79,7.34,FALSE
3,6/25/2010,83.79,2.65,NA,NA,NA,NA,NA,214.67,7.34,FALSE
3,7/2/2010,82.20,2.67,NA,NA,NA,NA,NA,214.55,7.35,FALSE
3,7/9/2010,81.75,2.64,NA,NA,NA,NA,NA,214.43,7.35,FALSE
3,7/16/2010,84.32,2.62,NA,NA,NA,NA,NA,214.42,7.35,FALSE
3,7/23/2010,83.32,2.61,NA,NA,NA,NA,NA,214.56,7.35,FALSE
3,7/30/2010,82.04,2.64,NA,NA,NA,NA,NA,214.70,7.35,FALSE
3,8/6/2010,85.13,2.63,NA,NA,NA,NA,NA,214.83,7.35,FALSE
3,8/13/2010,86.74,2.69,NA,NA,NA,NA,NA,214.97,7.35,FALSE
3,8/20/2010,88.02,2.66,NA,NA,NA,NA,NA,214.93,7.35,FALSE
3,8/27/2010,86.15,2.62,NA,NA,NA,NA,NA,214.89,7.35,FALSE
3,9/3/2010,84.16,2.58,NA,NA,NA,NA,NA,214.85,7.35,FALSE
3,9/10/2010,80.84,2.57,NA,NA,NA,NA,NA,214.81,7.35,TRUE
3,9/17/2010,82.36,2.58,NA,NA,NA,NA,NA,214.83,7.35,FALSE
3,9/24/2010,76.90,2.62,NA,NA,NA,NA,NA,214.91,7.35,FALSE
3,10/1/2010,73.60,2.60,NA,NA,NA,NA,NA,214.98,7.56,FALSE
3,10/8/2010,66.99,2.63,NA,NA,NA,NA,NA,215.06,7.56,FALSE
3,10/15/2010,69.71,2.72,NA,NA,NA,NA,NA,215.13,7.56,FALSE
3,10/22/2010,71.64,2.73,NA,NA,NA,NA,NA,215.18,7.56,FALSE
3,10/29/2010,72.04,2.72,NA,NA,NA,NA,NA,215.23,7.56,FALSE
3,11/5/2010,62.94,2.69,NA,NA,NA,NA,NA,215.28,7.56,FALSE
3,11/12/2010,62.79,2.73,NA,NA,NA,NA,NA,215.33,7.56,FALSE
3,11/19/2010,57.72,2.77,NA,NA,NA,NA,NA,215.21,7.56,FALSE
3,11/26/2010,68.71,2.74,NA,NA,NA,NA,NA,215.06,7.56,TRUE
3,12/3/2010,53.76,2.71,NA,NA,NA,NA,NA,214.92,7.56,FALSE
3,12/10/2010,51.13,2.84,NA,NA,NA,NA,NA,214.77,7.56,FALSE
3,12/17/2010,52.20,2.87,NA,NA,NA,NA,NA,214.70,7.56,FALSE
3,12/24/2010,57.16,2.89,NA,NA,NA,NA,NA,214.70,7.56,FALSE
3,12/31/2010,53.20,2.94,NA,NA,NA,NA,NA,214.70,7.56,TRUE
3,1/7/2011,53.35,2.98,NA,NA,NA,NA,NA,214.70,7.55,FALSE
3,1/14/2011,44.76,2.98,NA,NA,NA,NA,NA,214.75,7.55,FALSE
3,1/21/2011,50.74,3.02,NA,NA,NA,NA,NA,215.13,7.55,FALSE
3,1/28/2011,48.71,3.01,NA,NA,NA,NA,NA,215.51,7.55,FALSE
3,2/4/2011,45.95,2.99,NA,NA,NA,NA,NA,215.89,7.55,FALSE
3,2/11/2011,43.57,3.02,NA,NA,NA,NA,NA,216.27,7.55,TRUE
3,2/18/2011,61.58,3.05,NA,NA,NA,NA,NA,216.58,7.55,FALSE
3,2/25/2011,67.40,3.07,NA,NA,NA,NA,NA,216.88,7.55,FALSE
3,3/4/2011,65.11,3.29,NA,NA,NA,NA,NA,217.17,7.55,FALSE
3,3/11/2011,61.29,3.46,NA,NA,NA,NA,NA,217.47,7.55,FALSE
3,3/18/2011,69.47,3.49,NA,NA,NA,NA,NA,217.72,7.55,FALSE
3,3/25/2011,72.94,3.47,NA,NA,NA,NA,NA,217.97,7.55,FALSE
3,4/1/2011,68.76,3.52,NA,NA,NA,NA,NA,218.21,7.57,FALSE
3,4/8/2011,72.55,3.62,NA,NA,NA,NA,NA,218.46,7.57,FALSE
3,4/15/2011,75.88,3.74,NA,NA,NA,NA,NA,218.68,7.57,FALSE
3,4/22/2011,76.91,3.81,NA,NA,NA,NA,NA,218.85,7.57,FALSE
3,4/29/2011,78.69,3.81,NA,NA,NA,NA,NA,219.02,7.57,FALSE
3,5/6/2011,69.45,3.91,NA,NA,NA,NA,NA,219.20,7.57,FALSE
3,5/13/2011,79.87,3.90,NA,NA,NA,NA,NA,219.37,7.57,FALSE
3,5/20/2011,75.79,3.91,NA,NA,NA,NA,NA,219.13,7.57,FALSE
3,5/27/2011,84.41,3.79,NA,NA,NA,NA,NA,218.89,7.57,FALSE
3,6/3/2011,84.29,3.70,NA,NA,NA,NA,NA,218.64,7.57,FALSE
3,6/10/2011,84.84,3.65,NA,NA,NA,NA,NA,218.40,7.57,FALSE
3,6/17/2011,86.96,3.64,NA,NA,NA,NA,NA,218.36,7.57,FALSE
3,6/24/2011,84.94,3.59,NA,NA,NA,NA,NA,218.45,7.57,FALSE
3,7/1/2011,85.10,3.52,NA,NA,NA,NA,NA,218.55,7.57,FALSE
3,7/8/2011,85.38,3.48,NA,NA,NA,NA,NA,218.64,7.57,FALSE
3,7/15/2011,87.14,3.58,NA,NA,NA,NA,NA,218.73,7.57,FALSE
3,7/22/2011,86.19,3.65,NA,NA,NA,NA,NA,218.79,7.57,FALSE
3,7/29/2011,88.07,3.68,NA,NA,NA,NA,NA,218.84,7.57,FALSE
3,8/5/2011,88.45,3.68,NA,NA,NA,NA,NA,218.90,7.57,FALSE
3,8/12/2011,88.88,3.64,NA,NA,NA,NA,NA,218.96,7.57,FALSE
3,8/19/2011,88.44,3.55,NA,NA,NA,NA,NA,219.02,7.57,FALSE
3,8/26/2011,87.67,3.52,NA,NA,NA,NA,NA,219.09,7.57,FALSE
3,9/2/2011,89.12,3.53,NA,NA,NA,NA,NA,219.15,7.57,FALSE
3,9/9/2011,81.72,3.55,NA,NA,NA,NA,NA,219.21,7.57,TRUE
3,9/16/2011,83.63,3.53,NA,NA,NA,NA,NA,219.40,7.57,FALSE
3,9/23/2011,80.19,3.47,NA,NA,NA,NA,NA,219.74,7.57,FALSE
3,9/30/2011,82.58,3.36,NA,NA,NA,NA,NA,220.09,7.57,FALSE
3,10/7/2011,75.54,3.29,NA,NA,NA,NA,NA,220.43,7.20,FALSE
3,10/14/2011,73.75,3.27,NA,NA,NA,NA,NA,220.75,7.20,FALSE
3,10/21/2011,69.03,3.35,NA,NA,NA,NA,NA,220.91,7.20,FALSE
3,10/28/2011,71.04,3.37,NA,NA,NA,NA,NA,221.08,7.20,FALSE
3,11/4/2011,59.31,3.33,NA,NA,NA,NA,NA,221.25,7.20,FALSE
3,11/11/2011,61.70,3.30,8787.59,2006.62,200.01,570.57,1005.33,221.41,7.20,FALSE
3,11/18/2011,63.91,3.31,1383.53,23.27,19.95,865.09,2926.05,221.64,7.20,FALSE
3,11/25/2011,68.00,3.24,41.74,10.47,37612.74,NA,135.16,221.90,7.20,TRUE
3,12/2/2011,54.97,3.17,850.86,18.94,781.71,394.29,7297.10,222.16,7.20,FALSE
3,12/9/2011,49.26,3.16,4059.38,6.47,123.42,833.44,3018.08,222.42,7.20,FALSE
3,12/16/2011,57.95,3.16,1864.61,NA,170.36,187.42,1500.38,222.64,7.20,FALSE
3,12/23/2011,53.41,3.11,89.98,0.24,411.52,NA,586.66,222.83,7.20,FALSE
3,12/30/2011,48.29,3.13,1449.16,14356.07,66.66,81.43,777.35,223.01,7.20,TRUE
3,1/6/2012,52.42,3.16,3824.22,9389.98,15.00,415.36,1476.85,223.19,6.83,FALSE
3,1/13/2012,51.86,3.26,3927.76,3323.64,NA,226.97,1725.19,223.38,6.83,FALSE
3,1/20/2012,56.20,3.27,720.82,1629.26,1.46,16.05,799.50,223.47,6.83,FALSE
3,1/27/2012,58.06,3.29,774.55,349.99,NA,4.00,328.72,223.56,6.83,FALSE
3,2/3/2012,59.33,3.36,9667.50,268.29,0.60,8368.15,804.24,223.66,6.83,FALSE
3,2/10/2012,51.65,3.41,8687.47,1594.87,2.20,2144.87,2577.83,223.75,6.83,TRUE
3,2/17/2012,52.39,3.51,2706.87,3128.74,1.88,2396.68,1631.28,223.92,6.83,FALSE
3,2/24/2012,60.12,3.56,6129.28,1802.84,NA,301.48,1929.71,224.13,6.83,FALSE
3,3/2/2012,61.65,3.63,3552.58,601.32,NA,2666.22,1524.87,224.35,6.83,FALSE
3,3/9/2012,60.71,3.67,8368.50,298.46,1.39,1340.29,1416.22,224.56,6.83,FALSE
3,3/16/2012,64.00,3.73,2588.06,80.89,3.20,909.76,491.83,224.72,6.83,FALSE
3,3/23/2012,66.53,3.79,737.08,36.10,1.43,92.11,583.90,224.79,6.83,FALSE
3,3/30/2012,69.36,3.85,825.10,99.83,1.25,113.25,388.39,224.87,6.83,FALSE
3,4/6/2012,73.01,3.89,4433.71,NA,24.45,1282.30,1062.83,224.94,6.66,FALSE
3,4/13/2012,72.83,3.89,5359.22,1673.42,3.00,682.03,1371.55,225.01,6.66,FALSE
3,4/20/2012,72.05,3.88,2784.82,130.68,1.75,425.29,904.80,225.07,6.66,FALSE
3,4/27/2012,73.39,3.81,1178.70,NA,2.95,36.50,351.97,225.12,6.66,FALSE
3,5/4/2012,79.51,3.75,2430.23,NA,30.92,1159.71,1432.53,225.18,6.66,FALSE
3,5/11/2012,75.19,3.69,3794.95,NA,0.25,813.77,618.46,225.24,6.66,FALSE
3,5/18/2012,72.38,3.63,3208.73,NA,0.30,143.23,805.06,225.25,6.66,FALSE
3,5/25/2012,78.58,3.56,3032.03,NA,291.17,536.82,580.87,225.25,6.66,FALSE
3,6/1/2012,81.55,3.50,2664.55,10.00,220.03,618.49,1940.77,225.25,6.66,FALSE
3,6/8/2012,81.65,3.45,5770.48,28.60,30.18,283.70,2093.48,225.25,6.66,FALSE
3,6/15/2012,84.66,3.39,2014.47,31.80,1.00,631.17,835.34,225.26,6.66,FALSE
3,6/22/2012,82.70,3.35,1843.45,11.20,0.51,421.71,1743.54,225.31,6.66,FALSE
3,6/29/2012,86.42,3.29,2297.32,8.00,NA,395.28,1182.52,225.35,6.66,FALSE
3,7/6/2012,83.14,3.23,2625.99,30.70,28.16,703.16,1962.17,225.39,6.33,FALSE
3,7/13/2012,82.28,3.26,3196.90,20.80,2.02,302.29,451.10,225.43,6.33,FALSE
3,7/20/2012,81.38,3.31,1266.72,66.20,3.83,149.62,558.02,225.44,6.33,FALSE
3,7/27/2012,84.94,3.41,3447.28,31.00,2.46,1791.70,1107.97,225.45,6.33,FALSE
3,8/3/2012,86.55,3.42,5683.49,37.20,0.04,2484.22,639.29,225.46,6.33,FALSE
3,8/10/2012,85.85,3.49,3375.44,28.40,2.40,1880.43,555.90,225.47,6.33,FALSE
3,8/17/2012,87.36,3.57,990.08,44.20,NA,401.46,430.69,225.56,6.33,FALSE
3,8/24/2012,83.01,3.62,3062.02,26.80,NA,1004.51,1285.29,225.69,6.33,FALSE
3,8/31/2012,85.18,3.64,6599.69,27.80,24.70,1743.76,428.74,225.83,6.33,FALSE
3,9/7/2012,84.99,3.73,2266.83,19.00,8.31,419.87,926.86,225.97,6.33,TRUE
3,9/14/2012,78.36,3.72,3589.70,NA,3.72,2080.29,1760.69,226.11,6.33,FALSE
3,9/21/2012,72.78,3.72,3233.34,1.91,7.69,878.66,1602.11,226.32,6.33,FALSE
3,9/28/2012,77.46,3.67,2493.82,NA,1.50,890.65,715.52,226.52,6.33,FALSE
3,10/5/2012,72.74,3.62,1750.80,NA,3.01,480.24,646.82,226.72,6.03,FALSE
3,10/12/2012,70.31,3.60,775.31,NA,2.78,498.54,328.16,226.92,6.03,FALSE
3,10/19/2012,73.44,3.59,629.25,NA,7.50,75.11,3010.32,226.97,6.03,FALSE
3,10/26/2012,74.66,3.51,370.99,6.35,4.00,5.94,180.07,226.99,6.03,FALSE
3,11/2/2012,61.61,3.39,3218.13,420.29,0.55,1498.52,749.71,227.01,6.03,FALSE
3,11/9/2012,68.72,3.31,2540.75,985.52,0.85,273.23,422.66,227.02,6.03,FALSE
3,11/16/2012,61.10,3.25,1933.43,197.19,48.60,433.85,961.97,227.06,6.03,FALSE
3,11/23/2012,61.69,3.21,145.30,NA,54466.91,NA,60.92,227.11,6.03,TRUE
3,11/30/2012,57.50,3.21,1573.54,NA,1095.99,157.62,2066.71,227.16,6.03,FALSE
3,12/7/2012,65.09,3.20,5342.10,NA,201.00,317.78,2210.24,227.21,6.03,FALSE
3,12/14/2012,54.72,3.17,1214.46,NA,28.00,119.11,861.40,227.27,6.03,FALSE
3,12/21/2012,59.39,3.10,3318.97,NA,10.00,397.02,296.66,227.39,6.03,FALSE
3,12/28/2012,51.76,3.11,6542.05,10952.76,70.60,201.38,327.07,227.51,6.03,TRUE
3,1/4/2013,46.52,3.16,2917.32,7821.32,0.20,171.09,570.60,227.64,6.11,FALSE
3,1/11/2013,49.83,3.24,2503.67,3395.00,0.52,160.25,1366.37,227.76,6.11,FALSE
3,1/18/2013,49.09,3.24,659.55,779.95,2.10,43.05,674.45,227.79,6.11,FALSE
3,1/25/2013,57.85,3.23,524.43,838.33,0.10,19.79,907.50,227.78,6.11,FALSE
3,2/1/2013,62.81,3.24,2513.52,665.85,30.00,3221.12,679.96,227.78,6.11,FALSE
3,2/8/2013,62.77,3.42,29091.04,224.97,163.55,6151.53,782.92,227.78,6.11,TRUE
3,2/15/2013,57.36,3.48,7962.18,1467.18,NA,940.34,1509.96,227.81,6.11,FALSE
3,2/22/2013,59.96,3.60,2005.31,1497.57,NA,122.48,527.75,227.96,6.11,FALSE
3,3/1/2013,54.19,3.71,3805.93,81.37,NA,108.54,490.13,228.11,6.11,FALSE
3,3/8/2013,57.25,3.66,6458.44,34.88,4.00,892.51,1095.59,228.25,6.11,FALSE
3,3/15/2013,61.99,3.62,3634.62,NA,1.50,149.77,637.86,228.38,6.11,FALSE
3,3/22/2013,70.38,3.61,2657.14,NA,246.00,392.86,450.58,228.47,6.11,FALSE
3,3/29/2013,60.69,3.61,2177.83,NA,199.96,103.87,672.00,228.56,6.11,FALSE
3,4/5/2013,65.89,3.58,9649.15,1285.04,316.30,65.46,835.58,228.64,6.00,FALSE
3,4/12/2013,67.56,3.53,900.72,716.86,53.54,151.17,637.16,228.73,6.00,FALSE
3,4/19/2013,71.69,3.45,976.83,0.01,60.00,40.40,851.01,228.73,6.00,FALSE
3,4/26/2013,65.23,3.42,539.28,NA,60.37,135.01,572.62,228.73,6.00,FALSE
3,5/3/2013,69.73,3.39,2889.32,13.00,10.61,496.24,1019.91,NA,NA,FALSE
3,5/10/2013,68.93,3.39,1455.45,78.00,27.23,125.67,1513.48,NA,NA,FALSE
3,5/17/2013,75.33,3.45,3388.65,145.00,2.00,321.80,1038.01,NA,NA,FALSE
3,5/24/2013,81.27,3.49,3234.31,53.00,136.40,280.23,1197.92,NA,NA,FALSE
3,5/31/2013,78.99,3.47,3301.63,8.51,144.57,56.15,628.77,NA,NA,FALSE
3,6/7/2013,80.11,3.44,3996.14,70.74,160.60,1534.40,1694.48,NA,NA,FALSE
3,6/14/2013,78.61,3.43,1728.99,94.80,235.00,433.38,1984.14,NA,NA,FALSE
3,6/21/2013,82.81,3.48,875.97,117.68,165.20,262.81,1858.59,NA,NA,FALSE
3,6/28/2013,85.14,3.50,1619.96,444.19,NA,364.24,1954.88,NA,NA,FALSE
3,7/5/2013,81.59,3.42,3251.59,937.90,310.40,1452.64,1440.44,NA,NA,FALSE
3,7/12/2013,84.86,3.40,1362.23,645.99,34.50,255.54,2033.65,NA,NA,FALSE
3,7/19/2013,81.11,3.56,718.43,228.54,37.00,521.39,627.68,NA,NA,FALSE
3,7/26/2013,85.53,3.62,586.26,256.64,NA,88.91,1152.08,NA,NA,FALSE
4,2/5/2010,43.76,2.60,NA,NA,NA,NA,NA,126.44,8.62,FALSE
4,2/12/2010,28.84,2.57,NA,NA,NA,NA,NA,126.50,8.62,TRUE
4,2/19/2010,36.45,2.54,NA,NA,NA,NA,NA,126.53,8.62,FALSE
4,2/26/2010,41.36,2.59,NA,NA,NA,NA,NA,126.55,8.62,FALSE
4,3/5/2010,43.49,2.65,NA,NA,NA,NA,NA,126.58,8.62,FALSE
4,3/12/2010,49.63,2.70,NA,NA,NA,NA,NA,126.60,8.62,FALSE
4,3/19/2010,55.19,2.74,NA,NA,NA,NA,NA,126.61,8.62,FALSE
4,3/26/2010,39.91,2.75,NA,NA,NA,NA,NA,126.61,8.62,FALSE
4,4/2/2010,48.77,2.74,NA,NA,NA,NA,NA,126.60,7.90,FALSE
4,4/9/2010,54.16,2.77,NA,NA,NA,NA,NA,126.60,7.90,FALSE
4,4/16/2010,56.23,2.81,NA,NA,NA,NA,NA,126.56,7.90,FALSE
4,4/23/2010,56.87,2.81,NA,NA,NA,NA,NA,126.47,7.90,FALSE
4,4/30/2010,53.04,2.79,NA,NA,NA,NA,NA,126.38,7.90,FALSE
4,5/7/2010,56.77,2.84,NA,NA,NA,NA,NA,126.29,7.90,FALSE
4,5/14/2010,62.35,2.85,NA,NA,NA,NA,NA,126.21,7.90,FALSE
4,5/21/2010,67.40,2.82,NA,NA,NA,NA,NA,126.18,7.90,FALSE
4,5/28/2010,67.73,2.76,NA,NA,NA,NA,NA,126.16,7.90,FALSE
4,6/4/2010,70.83,2.70,NA,NA,NA,NA,NA,126.14,7.90,FALSE
4,6/11/2010,78.45,2.67,NA,NA,NA,NA,NA,126.11,7.90,FALSE
4,6/18/2010,81.53,2.64,NA,NA,NA,NA,NA,126.11,7.90,FALSE
4,6/25/2010,81.10,2.65,NA,NA,NA,NA,NA,126.13,7.90,FALSE
4,7/2/2010,73.66,2.67,NA,NA,NA,NA,NA,126.14,7.37,FALSE
4,7/9/2010,80.35,2.64,NA,NA,NA,NA,NA,126.15,7.37,FALSE
4,7/16/2010,78.53,2.62,NA,NA,NA,NA,NA,126.15,7.37,FALSE
4,7/23/2010,79.78,2.61,NA,NA,NA,NA,NA,126.13,7.37,FALSE
4,7/30/2010,80.70,2.65,NA,NA,NA,NA,NA,126.11,7.37,FALSE
4,8/6/2010,76.53,2.64,NA,NA,NA,NA,NA,126.09,7.37,FALSE
4,8/13/2010,78.08,2.70,NA,NA,NA,NA,NA,126.06,7.37,FALSE
4,8/20/2010,78.83,2.67,NA,NA,NA,NA,NA,126.08,7.37,FALSE
